,comment,cl_comment,wordlist,emojis,sent_num,sent,user,mentioned,likes
171,🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥,0.1397849462365591,neu,santoshjadhav_9, ,0
172,Life ho to aisi warna zinda to jhaant k baal v h😢,life ho aisi warna zinda jhaant k baal v h,"['life', 'ho', 'aisi', 'warna', 'zinda', 'jhaant', 'k', 'baal', 'v', 'h']",😢,0.0006068697657482636,neu,bigda_hero, ,0
173,DM CHAIRMAN,dm chairman,"['dm', 'chairman']", ,0.0,neu,bbc_dopefizi, ,2
174,I love vacation 😍 @zanzibar_coconut_tours  welcome Zanzibar holiday,love vacat welcom zanzibar holiday,"['love', 'vacat', 'welcom', 'zanzibar', 'holiday']",😍,0.7667394637521623,pos,zanzibar_coconut_tours,zanzibar_coconut_tours ,0
175,❤️❤️🔥🔥🔥, ,[],❤❤🔥🔥🔥,0.3823057503506311,neu,rajput_dk_socailworker, ,0
176,the caption 🔥🔥❤️❤️,caption,['caption'],🔥🔥❤❤,0.35434876110331937,neu,gandhi_0077, ,0
177,Bruh’s always the best 🤙,bruh alway best,"['bruh', 'alway', 'best']",🤙,0.6369,pos,ama_rildo, ,0
178,Absolute geezer 🔥,absolut geezer,"['absolut', 'geezer']",🔥,0.04659498207885303,neu,insta_cobes, ,0
179,@adammcc86, ,[], ,0.0,neu,classic_car_consultant,adammcc86 ,0
180,Sen yaşamaya biz izlemeye gelmişiz kral @danbilzerian,sen yaamaya biz izlemey gelmiiz kral,"['sen', 'yaamaya', 'biz', 'izlemey', 'gelmiiz', 'kral']", ,0.0,neu,_eneesss._,danbilzerian ,0
181,🔥🔥🔥🔥❤️❤️😍😍😍, ,[],🔥🔥🔥🔥❤❤😍😍😍,0.45390267172540405,neu,vishalmaurya298, ,0
182,❤️❤️❤️, ,[],❤❤❤,0.7460869565217392,neu,emadnote, ,0
183,😂 @ the caption. Rock on 🤘🏿,caption rock,"['caption', 'rock']",😂🤘🏿,0.0736561345917111,neu,passportgraffiti,the ,0
184,فينك وفين فيديوهات قناة اليوتيوب بتاعتك, ,[], ,0.0,neu,emadnote, ,0
185,🔥, ,[],🔥,0.1397849462365591,neu,yc_thakur_8079, ,0
186,👏👏👏😍, ,[],👏👏👏😍,0.5598951545323531,neu,dhito009, ,0
187,😍😍😍🔥🔥🔥, ,[],😍😍😍🔥🔥🔥,0.4088608643747664,neu,moonicathais, ,0
188,"🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
(  BILZF ) $$$ 🚀 🚀 🚀",bilzf,['bilzf'],🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🚀🚀🚀,0.18815924219150018,neu,marcus_aurelius008, ,1
189,Role ❤️😍,role,['role'],❤😍,0.4746745796782377,neu,_blvck_eagle_, ,0
190,@cryptopainter, ,[], ,0.0,neu,iamclimatehawk,cryptopainter ,0
191,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,iamclimatehawk, ,0
192,😂😂😂😂 You're such a fake & you know it bro! We all know. You're a broke joke bro😂😂 @danbilzerian,fake know bro know broke joke bro,"['fake', 'know', 'bro', 'know', 'broke', 'joke', 'bro']",😂😂😂😂😂😂,-0.2059607367191692,neg,izak.j.van.heerden,danbilzerian ,0
193,@xavierbuchholzer, ,[], ,0.0,neu,mrblueblue_sky,xavierbuchholzer ,0
194,Ragazzi passate solo bollette da2€🚎,ragazzi passat solo bollett da,"['ragazzi', 'passat', 'solo', 'bollett', 'da']",🚎,0.0,neu,mr_dueuro, ,0
195,Entra veedu ela unnadu 😂😂,entra veedu ela unnadu,"['entra', 'veedu', 'ela', 'unnadu']",😂😂,0.0736561345917111,neu,upendar___rao___naidu_, ,0
196,🔥👏, ,[],🔥👏,0.3301664457210193,neu,sunder.khatri.165, ,0
197,Chacha ji 👏,chacha ji,"['chacha', 'ji']",👏,0.1735159817351598,neu,yadavrajan255, ,0
198,🔥, ,[],🔥,0.1397849462365591,neu,mayur.khandekha, ,0
199,@nfhz_, ,[], ,0.0,neu,nuranesaaa,nfhz_ ,0
200,They're panicking rn 😅,panick rn,"['panick', 'rn']",😅,0.05988455988455986,neu,classic_lat, ,0
201,"I used to hate , until i realize the people who show off are the ones who are truly unhappy. Plus this dude's a phony and spends all his money trying to seem richer than he actually is",use hate realiz peopl show one truli unhappi plu dude phoni spend money tri seem richer actual,"['use', 'hate', 'realiz', 'peopl', 'show', 'one', 'truli', 'unhappi', 'plu', 'dude', 'phoni', 'spend', 'money', 'tri', 'seem', 'richer', 'actual']", ,-0.0772,neu,chuqclash, ,0
202,Haan bsdk jalale gand.,haan bsdk jalal gand,"['haan', 'bsdk', 'jalal', 'gand']", ,0.0,neu,_nishit_27, ,0
203,🙌, ,[],🙌,0.5604249667994687,neu,emmaleighforme, ,0
204,میخوای بهشت بهت توصیف کنم, ,[], ,0.0,neu,bwqr.mmd.amin, ,0
205,Even me if I had enough greens 🚨💢💯🔥🎉🍾,even enough green,"['even', 'enough', 'green']",🚨💢💯🔥🎉🍾,0.24036836192481353,neu,david_sika94, ,0
206,luxury 👑,luxuri,['luxuri'],👑,0.3506711409395973,neu,mandana0049, ,0
207,I wanna be that girls 🌻,wan na girl,"['wan', 'na', 'girl']",🌻,0.1466346153846154,neu,panca.wb, ,0
208,😍😍😍😍😍😍, ,[],😍😍😍😍😍😍,0.6779367825129737,neu,melaniekarimi_offical_org, ,0
209,💚💚💚💚💚💚💚, ,[],💚💚💚💚💚💚💚,0.659217877094972,neu,melaniekarimi_offical_org, ,0
210,Man take me with you for a day 😴,man take day,"['man', 'take', 'day']",😴,-0.0201949860724234,neu,genz_senpai, ,0
211,YAAAASSSS!!!!,yaaaassss,['yaaaassss'], ,0.0,neu,sedurrecouture, ,0
212,🔥🔥, ,[],🔥🔥,0.1397849462365591,neu,_rajat_singh____, ,0
213,This lifestyle is the ultimate lifestyle that a man can have..,lifestyl ultim lifestyl man,"['lifestyl', 'ultim', 'lifestyl', 'man']", ,0.0,neu,eaton4525, ,0
214,اخذوني وياكم, ,[], ,0.0,neu,kndr2, ,0
215,I wish I was even half as rich as you 🤣,wish even half rich,"['wish', 'even', 'half', 'rich']",🤣,0.743,pos,arrncc, ,0
216,خدایی ما ایرانیا راضی نیستیم/حرومت بشه😂😂🙌خدا قوت, ,[],😂😂🙌,0.33412059144991174,neu,hasan_gholami021, ,0
217,🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,maso_mem95, ,0
218,🧐, ,[],🧐,0.0,neu,theankurchauhann, ,0
219,احسنت😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,bazoobandi_mohammad, ,0
220,They can't stop my dawg,ca not stop dawg,"['ca', 'not', 'stop', 'dawg']", ,0.2235,neu,maine1ne, ,0
221,جعلهن سم عليك 😢, ,[],😢,0.0066755674232309,neu,m_1995__a, ,0
222,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,prth_011, ,0
223,🦅🦅❤❤❤❤❤, ,[],🦅🦅❤❤❤❤❤,0.7460869565217392,neu,i.m.suraj1998, ,0
224,zindagi Ho To Esi Varna Jinda To Jhaat K Baal Bhi h !,zindagi ho esi varna jinda jhaat k baal bhi h,"['zindagi', 'ho', 'esi', 'varna', 'jinda', 'jhaat', 'k', 'baal', 'bhi', 'h']", ,0.0,neu,strangerpsychopath, ,0
225,metas,meta,['meta'], ,0.0,neu,7javierr, ,0
226,@soyjorgejose 🥵🥵, ,[],🥵🥵,0.0,neu,joseagb_,soyjorgejose ,0
227,@setiawansadi, ,[], ,0.0,neu,indra_dntz,setiawansadi ,0
228,👑👑👑👑👑👑👑👑👌🏾👌🏾🥂, ,[],👑👑👑👑👑👑👑👑👌🏾👌🏾🥂,0.6738259622554924,neu,ghost_the_general, ,0
229,@guillemgrimaubel com t’agrada l’hospi de Palamòs,com agrada l hospi de palam,"['com', 'agrada', 'l', 'hospi', 'de', 'palam']", ,0.0,neu,gerardcim,guillemgrimaubel ,0
230,👏🏽, ,[],👏🏽,0.5205479452054794,neu,420properties, ,0
231,I just wish to had this one day !!! Asian boy can't living dream like this eh,wish one day asian boy ca not live dream like eh,"['wish', 'one', 'day', 'asian', 'boy', 'ca', 'not', 'live', 'dream', 'like', 'eh']", ,-0.0387,neu,bizdatech, ,0
232,I’m flying down to meet up soon bro,fli meet soon bro,"['fli', 'meet', 'soon', 'bro']", ,0.0,neu,waynebazz, ,0
233,Love him or hate him you have to respect that he lives the life that few of us can even dream of,love hate respect live life us even dream,"['love', 'hate', 'respect', 'live', 'life', 'us', 'even', 'dream']", ,0.6808,pos,thedailyscholar, ,1
234,😍, ,[],😍,0.6779367825129737,neu,canar_dubai, ,0
235,"Algún día seré como tú, con toda esa cantidad de mujeres. 😌",algn da ser como con toda esa cantidad de mujer,"['algn', 'da', 'ser', 'como', 'con', 'toda', 'esa', 'cantidad', 'de', 'mujer']",😌,0.04401913875598086,neu,daviddaniel218, ,0
236,Where there is nothing to apologize for running your father gave you a shit load of money and now you’re enjoying it any of us would love to be in that situation what is there to apologize for,noth apolog run father gave shit load money enjoy us would love situat apolog,"['noth', 'apolog', 'run', 'father', 'gave', 'shit', 'load', 'money', 'enjoy', 'us', 'would', 'love', 'situat', 'apolog']", ,0.5859,pos,the_rizzla, ,0
237,سلطان🔥😂, ,[],🔥😂,0.1803766750058462,neu,mohammadreza.abasi021, ,0
238,🙌🙌, ,[],🙌🙌,0.5604249667994687,neu,nancy__loves, ,0
239,King shit,king shit,"['king', 'shit']", ,-0.5574,neg,tyler013.tanta, ,0
240,Don't you mean your tiny little dick. That you have to pay the girls to pretend to be intrested,not mean tini littl dick pay girl pretend intrest,"['not', 'mean', 'tini', 'littl', 'dick', 'pay', 'girl', 'pretend', 'intrest']", ,-0.6249,neg,shawnmpayne, ,0
241,How are you still so insecure bro?!?,still insecur bro,"['still', 'insecur', 'bro']", ,0.0,neu,paddymacd, ,0
242,❤️❤️❤️❤️❤️😍, ,[],❤❤❤❤❤😍,0.7347285941869449,neu,nasharadiasboedjan, ,0
243,Me chama pra te ajudar Amigo!😍,chama pra te ajudar amigo,"['chama', 'pra', 'te', 'ajudar', 'amigo']",😍,0.11298946375216229,neu,tonypontes26, ,0
244,@ignite 🥵🤍, ,[],🥵🤍,0.0,neu,savvaad_,ignite ,0
245,👏, ,[],👏,0.5205479452054794,neu,malikabdullah9150, ,0
246,🔥🔥🔥🔥🔥🔥🔥, ,[],🔥🔥🔥🔥🔥🔥🔥,0.1397849462365591,neu,wahaabrana, ,0
247,You’re a fucking God. @danbilzerian,fuck god,"['fuck', 'god']", ,-0.34,neu,scotty_armock,danbilzerian ,0
248,മൈര് ഇതൊക്കെ ആണ് അണ്ടവാ ജീവിതം 🥹🥲, ,[],🥹🥲,0.0,neu,akash_ashok___, ,0
249,"Hdlv, gpi",hdlv gpi,"['hdlv', 'gpi']", ,0.0,neu,diegoedv, ,0
250,@bech_stein, ,[], ,0.0,neu,aaronguy6789,bech_stein ,0
251,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,parm_dhindsx, ,0
252,Sold  Souls,sold soul,"['sold', 'soul']", ,0.0,neu,papagrant, ,0
253,❤️❤️, ,[],❤❤,0.7460869565217392,neu,imthearyanzapss_007, ,0
254,♥️♥️, ,[],♥♥,0.6576147816349384,neu,imthearyanzapss_007, ,0
255,CooL,cool,['cool'], ,0.3182,neu,imthearyanzapss_007, ,0
256,𝚅𝚊𝚕𝚝𝚑𝚊 𝚒𝚟𝚎𝚗𝚎 𝚖𝚊𝚝𝚑𝚒𝚛𝚒 𝚟𝚊𝚕𝚕𝚎𝚗𝚞@hari_prasath_1990  𝚌𝚑𝚊, ,[], ,0.0,neu,yogarajanselvan,hari_prasath_1990 ,0
257,ریدم به هرچی آدم ثروتمنده که به یکی دونفر قانع نیست..., ,[], ,0.0,neu,tamadon_modern, ,0
258,Goodfucking life🕶️🤏🔥,goodfuck life,"['goodfuck', 'life']",🕶🤏🔥,0.04659498207885303,neu,ajaykarthikz, ,0
259,Чтобы я так жил😂😂, ,[],😂😂,0.2209684037751333,neu,sergei.zimin, ,0
260,A CHAMPION LIVE LIKE ONE,champion live like one,"['champion', 'live', 'like', 'one']", ,0.7506,pos,jimmyrodri, ,0
261,Dan Doucheter,dan douchet,"['dan', 'douchet']", ,0.0,neu,praxis_property, ,0
262,🥵🌠🤍, ,[],🥵🌠🤍,0.6428571428571428,neu,rejil._s, ,0
263,Legendary 🔥🔥🔥,legendari,['legendari'],🔥🔥🔥,0.10483870967741932,neu,alex_l.f.m.ha, ,0
264,🔥, ,[],🔥,0.1397849462365591,neu,samet_saatcioglu, ,0
265,@dilannavarro07, ,[], ,0.0,neu,juanjo_1002,dilannavarro07 ,0
266,Nak join boleh ka bang dan,nak join boleh ka bang dan,"['nak', 'join', 'boleh', 'ka', 'bang', 'dan']", ,0.296,neu,aliff_sukaroku87, ,0
267,😢🔥🔥🔥🔥, ,[],😢🔥🔥🔥🔥,0.11316307047389347,neu,hopzein, ,0
268,Zindagi ho to aisi warna Zinda to jhaant ke baal bhi h,zindagi ho aisi warna zinda jhaant ke baal bhi h,"['zindagi', 'ho', 'aisi', 'warna', 'zinda', 'jhaant', 'ke', 'baal', 'bhi', 'h']", ,0.0,neu,anujs1singh, ,0
269,Sexy girls,sexi girl,"['sexi', 'girl']", ,0.0,neu,andreas_andriopoulos_2_1_1984, ,0
270,Damn I thought you died,damn thought die,"['damn', 'thought', 'die']", ,-0.765,neg,blazingsantacruz, ,0
271,🔥, ,[],🔥,0.1397849462365591,neu,srilart, ,9
272,One day you'll really grow up and sluts and stds wont matter,one day realli grow slut std wont matter,"['one', 'day', 'realli', 'grow', 'slut', 'std', 'wont', 'matter']", ,-0.5959,neg,warcrafteclipse, ,0
273,🔥🔥🔥🔥, ,[],🔥🔥🔥🔥,0.1397849462365591,neu,cruizer_kid, ,0
274,Get tiaras from here @luxiajewelry,get tiara,"['get', 'tiara']", ,0.0,neu,bellarosaad,luxiajewelry ,0
275,Live like Dan 🔥🔥,live like dan,"['live', 'like', 'dan']",🔥🔥,0.2726339784946236,neu,___klaus_mikaelson____, ,0
276,Primo 👏👏👏👏👏👍👍👍👍👍👍👍👍👍👍👍,primo,['primo'],👏👏👏👏👏👍👍👍👍👍👍👍👍👍👍👍,0.49094103217383067,neu,yoshidaandresilva, ,0
277,😍, ,[],😍,0.6779367825129737,neu,stellagy21, ,0
278,ها المرتاح, ,[], ,0.0,neu,br.k_94, ,0
279,😂, ,[],😂,0.2209684037751333,neu,_nick.hope_, ,0
280,Pliz halp me,pliz halp,"['pliz', 'halp']", ,0.0,neu,vijaypatel1602, ,0
281,I love you!!!! Any way you want a girl from Singapore with you!,love way want girl singapor,"['love', 'way', 'want', 'girl', 'singapor']", ,0.6705,pos,johana.dreams, ,0
282,🔥, ,[],🔥,0.1397849462365591,neu,amitrughvirtakher, ,0
283,@alwayss.sandeep, ,[], ,0.0,neu,____chakravarthi,alwayss.sandeep ,0
284,Damn what do I got to do to be like this guy!!,damn got like guy,"['damn', 'got', 'like', 'guy']", ,-0.0516,neu,johnny_grin33, ,0
285,जिंदगी तो बस ये बंदा जी रहा है 👏👏, ,[],👏👏,0.5205479452054794,neu,samrat.yudhveer, ,0
286,🔥 #GFTC !,gftc,['gftc'],🔥,0.06989247311827955,neu,oc_racer, ,0
287,Sexy girls 😍❤️,sexi girl,"['sexi', 'girl']",😍❤,0.35600593475867826,neu,vv2il, ,0
288,Yeah he does that !! 😂,yeah,['yeah'],😂,0.25848420188756666,neu,rockabillyriot13, ,0
289,🐐, ,[],🐐,0.5555555555555556,neu,jamie_branchick, ,0
290,😂😂😂😂 crazy!,crazi,['crazi'],😂😂😂😂,0.17677472302010666,neu,bielmosey, ,0
291,🔥, ,[],🔥,0.1397849462365591,neu,addicted2diving_jrs, ,0
292,Way to go! Keep selling! Don’t listen to anyone who says you can’t!,way go keep sell listen anyon say,"['way', 'go', 'keep', 'sell', 'listen', 'anyon', 'say']", ,0.0,neu,hobbit0717, ,0
293,How much does he pay those girls?,much pay girl,"['much', 'pay', 'girl']", ,-0.1027,neu,galaxy_hotties, ,1
294,🔥🔥🔥🔥🔥😍😍😍, ,[],🔥🔥🔥🔥🔥😍😍😍,0.34159188484021463,neu,abhaykumaryadav150, ,0
295,Modern day  hugh hefner,modern day hugh hefner,"['modern', 'day', 'hugh', 'hefner']", ,0.0,neu,king_b_403, ,0
296,Dreams,dream,['dream'], ,0.25,neu,mithurshan__mithun, ,0
297,Is joining with you,join,['join'], ,0.296,neu,mithurshan__mithun, ,0
298,@dedyferianto @nvys29 warming 🔥🔥,warm,['warm'],🔥🔥,0.16862329749103938,neu,junaidy_liasweri,dedyferianto nvys29 ,0
299,Hayat sana güzel 👍,hayat sana gzel,"['hayat', 'sana', 'gzel']",👍,0.13052858683926644,neu,erezerdinc, ,0
300,👑, ,[],👑,0.7013422818791946,neu,predictor_28007, ,0
301,@nathann7x a vida que vc queria ter,vida que vc queria ter,"['vida', 'que', 'vc', 'queria', 'ter']", ,0.0,neu,brunolmello__,nathann7x ,0
302,"Good for him, I would be doing the same thing, well I would be doing blow off their asses",good would thing well would blow ass,"['good', 'would', 'thing', 'well', 'would', 'blow', 'ass']", ,0.128,neu,koosecat, ,0
303,I bet he’s impotent hahaha,bet impot hahaha,"['bet', 'impot', 'hahaha']", ,0.5574,pos,koosecat, ,0
304,Ang pag babalik🙌🔥👏,ang pag babalik,"['ang', 'pag', 'babalik']",🙌🔥👏,0.20345964304025121,neu,kier_kent_stayme7o, ,0
305,Omg 🤭,omg,['omg'],🤭,0.0,neu,amandasantoroby, ,0
306,Que deli 🔥🔥🔥❤️,que deli,"['que', 'deli']",🔥🔥🔥❤,0.19424029920523606,neu,gs.susanhi, ,0
307,😍😍😍, ,[],😍😍😍,0.6779367825129737,neu,malhotra7856, ,0
308,I need your help,need help,"['need', 'help']", ,0.4019,pos,nidal.mahmoud, ,0
309,O Cara é brabo🔥,cara brabo,"['cara', 'brabo']",🔥,0.04659498207885303,neu,wilians.souzaa, ,0
310,They don’t want that dirty thing lol,not want dirti thing lol,"['not', 'want', 'dirti', 'thing', 'lol']", ,0.3773,neu,1daveo1, ,0
311,Vând cartofi,vnd cartofi,"['vnd', 'cartofi']", ,0.0,neu,petrugarbea, ,1
312,God dammit,god dammit,"['god', 'dammit']", ,0.2732,neu,megaspoolkilltron, ,0
313,"Zindagi ho to esi , ..",zindagi ho esi,"['zindagi', 'ho', 'esi']", ,0.0,neu,gpmeena05, ,0
314,More videos please,video pleas,"['video', 'pleas']", ,0.0,neu,zoe_sanchess, ,0
315,🔥🔥🔥, ,[],🔥🔥🔥,0.1397849462365591,neu,josejuanjr_29, ,0
316,Aeee @realdiegoaguiar  aprende aí meu filho. Kkkkkk,aeee aprend meu filho kkkkkk,"['aeee', 'aprend', 'meu', 'filho', 'kkkkkk']", ,0.0,neu,borysduran,realdiegoaguiar ,0
317,Bro you a lame.. Your brand and myth is dead.. I recognized instill followed you ! Delete,bro lame brand myth dead recogn instil follow delet,"['bro', 'lame', 'brand', 'myth', 'dead', 'recogn', 'instil', 'follow', 'delet']", ,-0.7964,neg,axisuperpower, ,0
318,"ahh Dan, como eu queria ter 1/3 do que você tem viu 😏🤣",ahh dan como eu queria ter que voc tem viu,"['ahh', 'dan', 'como', 'eu', 'queria', 'ter', 'que', 'voc', 'tem', 'viu']",😏🤣,0.030223390275952694,neu,loohmarmorato, ,0
319,"Good for you bro , got something to prove?",good bro got someth prove,"['good', 'bro', 'got', 'someth', 'prove']", ,0.4404,pos,slapshot_bigmac7, ,0
320,This is life ❤️,life,['life'],❤,0.3730434782608696,neu,rohit_bastta_gurjar, ,0
321,Jesus,jesu,['jesu'], ,0.0,neu,tdasupernova, ,0
322,ᴢɪɴᴅᴀɢɪ ʜᴏ ᴛᴏ ᴇꜱɪ... ᴊɪɴᴅᴀ ᴛᴏ ᴢ***ᴛ ᴋ ʙᴀᴀᴀʟ ʙ ʜ..🤣🤣🤣, ,[],🤣🤣🤣,0.0,neu,lastbenchers_07, ,0
323,Dan the man,dan man,"['dan', 'man']", ,0.0,neu,cjh174, ,0
324,I’m trying get like you fr 🤦🏾‍♂️,tri get like fr,"['tri', 'get', 'like', 'fr']",🤦🏾♂,0.32896000000000003,neu,ihate._raisins, ,0
325,😮, ,[],😮,0.2777777777777778,neu,sergiobatista1985, ,0
326,Youssef take,youssef take,"['youssef', 'take']", ,0.0,neu,seif_elden1, ,0
327,"Не, ну ты уже ахуел, давай завязывай)", ,[], ,0.0,neu,etot_radik, ,0
328,اگه تو زندگي ميكني  ما چكار ميكنيم تو ايران 😢, ,[],😢,0.0066755674232309,neu,poria_rostami2020, ,0
329,Wow，That's damn motherfucker life!!!,wowthat damn motherfuck life,"['wowthat', 'damn', 'motherfuck', 'life']", ,-0.4019,neg,reggie.lee7, ,0
330,⚡️⚡️, ,[],⚡⚡,0.1788617886178861,neu,bommaritoart, ,0
331,@bommaritofineart 💙, ,[],💙,0.7324561403508771,neu,bommaritoart,bommaritofineart ,1
332,"This guy def in the rich entertainment biznass, good for him",guy def rich entertain biznass good,"['guy', 'def', 'rich', 'entertain', 'biznass', 'good']", ,0.8316,pos,vallguy, ,0
333,🙌🔥, ,[],🙌🔥,0.35010495651801393,neu,lucris_84, ,0
334,Weirdo,weirdo,['weirdo'], ,-0.4215,neg,masta.blastaa, ,0
335,❤️❤️, ,[],❤❤,0.7460869565217392,neu,ahmadschihab, ,0
336,👏👏, ,[],👏👏,0.5205479452054794,neu,shadylun, ,0
337,اخر حفلة لقد كانت ممتعة شكراً لإنضمامك الي ❤️, ,[],❤,0.7460869565217392,neu,6xe9, ,0
338,O melhor de todos os tempos 🙅‍♂️❤️,melhor de todo os tempo,"['melhor', 'de', 'todo', 'os', 'tempo']",🙅♂❤,0.09250329380764163,neu,_joaoromao, ,0
339,🇰🇳🇰🇳, ,[], ,0.0,neu,shellymakaveli91, ,0
340,I just they look 👁👁👁👁,look,['look'],👁👁👁👁,0.0,neu,oyebiyiademola, ,0
341,Nunca te pedi nada deus :(,nunca te pedi nada deu,"['nunca', 'te', 'pedi', 'nada', 'deu']", ,0.0,neu,sad_dougg, ,0
342,🔥, ,[],🔥,0.1397849462365591,neu,jeffbommarito, ,0
343,Yazacak kelime bile bulamiyorum,yazacak kelim bile bulamiyorum,"['yazacak', 'kelim', 'bile', 'bulamiyorum']", ,0.0,neu,rte6134, ,0
344,@_dsm_kid, ,[], ,0.0,neu,kemupr_23,_dsm_kid ,0
345,OMG 😱😍😍😍😍😍😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣,omg,['omg'],😱😍😍😍😍😍😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣,0.36619487326546185,neu,olgadudko1975, ,0
346,@renatodieison, ,[], ,0.0,neu,willismar_cardoso,renatodieison ,1
